item_id,user_id,recommend,sentiment_analysis,items_count,item_name,playtime_forever,genres,price,title,developer,release_date
38600,76561198048191382,True,2,269.0,Faerie Solitaire,428.0,"['Casual', 'Indie']",9.99,Faerie Solitaire,Subsoap,2010-09-17
4000,76561198046669472,True,2,,,,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
570,w4zm1k,True,0,,,,,,,,
730,76561198082799563,True,2,20.0,Counter-Strike: Global Offensive,53759.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
221640,Newjala,True,0,117.0,Super Hexagon,108.0,"['Action', 'Indie']",2.99,Super Hexagon,Terry Cavanagh,2012-11-27
8870,Zombies_Guardian,True,2,,,,['Action'],29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013-03-25
293900,76561198074367577,True,2,47.0,Pivvot,76.0,"['Action', 'Casual', 'Indie']",4.99,Pivvot,Fixpoint Productions Ltd.,2014-07-14
335240,PogChampFace,True,2,159.0,Transformice,667.0,"['Free to Play', 'Indie', 'Massively Multiplayer']",Free to Play,Transformice,Atelier 801,2015-01-30
8930,76561198065795972,True,0,73.0,Sid Meier's Civilization V,37197.0,['Strategy'],29.99,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",2010-09-21
730,lteecsgo,True,2,13.0,Counter-Strike: Global Offensive,77508.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
353360,taku_88,True,2,420.0,how do you Do It?,60.0,"['Free to Play', 'Indie']",Free to Play,how do you Do It?,"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014-01-26
216250,aussource,True,0,63.0,Dead Island Riptide,841.0,,,,,
570,darkroblox92,False,2,,,,,,,,
440,76561198091807832,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
271590,arttab001,True,2,67.0,Grand Theft Auto V,2556.0,"['Action', 'Adventure']",39.99,Grand Theft Auto V,Rockstar North,2015-04-14
440,76561198079246056,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
730,76561198089220459,True,2,62.0,Counter-Strike: Global Offensive,31926.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
240,76561197989691928,True,2,,,,['Action'],19.99,Counter-Strike: Source,Valve,2004-11-01
220200,76561198015461883,True,2,,,,"['Indie', 'Simulation']",39.99,Kerbal Space Program,Squad,2015-04-27
219640,76561198049968398,True,2,,,,"['Action', 'Indie']",24.99,Chivalry: Medieval Warfare,Torn Banner Studios,2012-10-16
319510,New_World_Order,True,0,,,,"['Indie', 'Simulation']",4.99,Five Nights at Freddy's,Scott Cawthon,2014-08-18
570,76561198089930824,True,2,,,,,,,,
10,aman98,True,2,,,,['Action'],9.99,Counter-Strike,Valve,2000-11-01
730,76561198052164759,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
550,paolopascual,True,2,74.0,Left 4 Dead 2,1693.0,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
72850,basedfroggo,True,0,122.0,The Elder Scrolls V: Skyrim,6183.0,,,,,
245170,TooLateGamer,True,2,45.0,Skullgirls,1646.0,"['Action', 'Indie']",9.99,Skullgirls,Lab Zero Games,2013-08-22
294860,pearce,True,2,390.0,Valkyria Chroniclesâ¢,3964.0,"['Action', 'RPG', 'Strategy']",19.99,Valkyria Chronicles™,SEGA,2014-11-11
219640,redfaction38,True,2,31.0,Chivalry: Medieval Warfare,8329.0,"['Action', 'Indie']",24.99,Chivalry: Medieval Warfare,Torn Banner Studios,2012-10-16
620,76561198084842871,True,2,38.0,Portal 2,1201.0,"['Action', 'Adventure']",19.99,Portal 2,Valve,2011-04-18
440,76561198058002184,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
252490,Sangy,True,2,73.0,Rust,12865.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
570,76561198091266752,True,2,,,,,,,,
34330,76561198045264326,True,2,105.0,Total War: SHOGUN 2,8874.0,,,,,
570,lawyerknife,True,2,,,,,,,,
570,zBoot,True,2,,,,,,,,
440,GMExcell,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
440,mint56,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
234140,76561198087940080,True,0,126.0,Mad Max,1738.0,"['Action', 'Adventure']",19.99,Mad Max,"Avalanche Studios,Feral Interactive (Mac/Linux)",2015-09-01
440,bugppptly,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
48700,76561198063466406,True,0,71.0,Mount & Blade: Warband,16467.0,"['Action', 'RPG']",19.99,Mount &amp; Blade: Warband,TaleWorlds Entertainment,2010-03-31
222880,MalaysiaxGermany,True,0,,,,"['Action', 'Indie', 'Strategy']",9.99,Insurgency,New World Interactive,2014-01-22
440,sirgeneral,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
2400,76561198071308026,True,0,58.0,The Ship,40.0,"['Action', 'Indie', 'RPG']",9.99,The Ship: Murder Party,Outerlight Ltd.,2006-07-11
235800,76561198064778508,True,2,43.0,Audiosurf 2,116.0,['Indie'],14.99,Audiosurf 2,Dylan Fitterer,2015-05-26
363970,RJ6100,True,2,119.0,Clicker Heroes,5899.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",Free to Play,Clicker Heroes,Playsaurus,2015-05-13
240,76561198067714968,True,0,7.0,Counter-Strike: Source,23101.0,['Action'],19.99,Counter-Strike: Source,Valve,2004-11-01
273110,76561198086374701,True,2,20.0,Counter-Strike Nexon: Zombies,130.0,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']",Free to Play,Counter-Strike Nexon: Zombies,Nexon,2014-10-07
49520,76561198054027518,True,2,39.0,Borderlands 2,2537.0,"['Action', 'RPG']",19.99,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012-09-17
207230,happy-day,True,2,,,,"['Action', 'Free to Play', 'Indie']",Free to Play,ArcheBlade™,CodeBrush Games,2014-04-25
570,76561198067543101,True,2,,,,,,,,
35140,DXLfore,True,0,160.0,Batman: Arkham Asylum GOTY Edition,884.0,"['Action', 'Adventure']",19.99,Batman: Arkham Asylum Game of the Year Edition,"Rocksteady Studios,Feral Interactive (Mac)",2010-03-26
313340,76561198063093134,True,2,45.0,Mountain,201.0,"['Casual', 'Indie', 'RPG', 'Simulation']",0.99,Mountain,David OReilly,2014-07-01
307780,csgonido,True,2,84.0,Mortal Kombat X,436.0,['Action'],19.99,Mortal Kombat X,"NetherRealm Studios,High Voltage Software",2015-04-13
238960,Razimo,True,2,59.0,Path of Exile,3395.0,,,,,
34900,123joshua321,True,0,87.0,Bad Rats,295.0,['Indie'],0.99,Bad Rats: the Rats' Revenge,Invent4 Entertainment,2009-07-20
271590,12_gauge_org,True,2,48.0,Grand Theft Auto V,4411.0,"['Action', 'Adventure']",39.99,Grand Theft Auto V,Rockstar North,2015-04-14
730,n0thingirl_smurf,False,0,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
730,1337_K_REW,True,2,38.0,Counter-Strike: Global Offensive,73575.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
730,76561198085294887,True,0,59.0,Counter-Strike: Global Offensive,16301.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
4000,76561198051961590,True,2,66.0,Garry's Mod,4199.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
730,felipespy,True,2,17.0,Counter-Strike: Global Offensive,48672.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
730,novaelite12,True,2,79.0,Counter-Strike: Global Offensive,39433.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
383080,MK011,True,2,182.0,Sakura Clicker,108.0,,,,,
240,1epicninja,True,2,91.0,Counter-Strike: Source,5877.0,['Action'],19.99,Counter-Strike: Source,Valve,2004-11-01
570,76561198110272369,True,0,,,,,,,,
380600,76561198019231133,False,0,102.0,Fishing Planet,16.0,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Free to Play,Fishing Planet,Fishing Planet LLC,2015-08-11
22380,incubussteam,True,2,290.0,Fallout: New Vegas,2509.0,"['Action', 'RPG']",9.99,Fallout: New Vegas,Obsidian Entertainment,2010-10-19
304930,76561198077853581,False,0,,,,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
4000,76561198160316683,True,2,104.0,Garry's Mod,42997.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
319510,bhim_a_saurus,True,0,165.0,Five Nights at Freddy's,16.0,"['Indie', 'Simulation']",4.99,Five Nights at Freddy's,Scott Cawthon,2014-08-18
730,cypher_1,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
24200,GameBrak,True,0,,,,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,DC Universe™ Online,Daybreak Game Company,2011-11-02
440,76561198077576855,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
226700,76561198027354973,False,0,127.0,Infestation: Survivor Stories Classic,218.0,,,,,
440,senhorrenao,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
1840,inxayers,True,2,,,,,,,,
440,DMbug,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
301520,sanicissped,False,2,100.0,Robocraft,2646.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Free to Play,Robocraft,Freejam,2017-08-24
233450,76561198037160160,True,2,53.0,Prison Architect,9247.0,"['Indie', 'Simulation', 'Strategy']",29.99,Prison Architect,Introversion Software,2015-10-06
730,sprinter2002,True,2,21.0,Counter-Strike: Global Offensive,28384.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
570,adobeflash,True,2,,,,,,,,
365300,32bitmaximus,True,2,79.0,Transmissions: Element 120,137.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Transmissions: Element 120,"Shokunin,Thomas M. Visser,Vincent Thiele",2016-06-16
570,76561198075628702,True,2,,,,,,,,
227940,76561198100337291,True,2,4.0,Heroes & Generals,191.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",Free to Play,Heroes &amp; Generals,Reto-Moto,2016-10-18
208650,3teGZ_Rorschach,True,2,70.0,Batmanâ¢: Arkham Knight,6548.0,"['Action', 'Adventure']",19.99,Batman™: Arkham Knight,Rocksteady Studios,2015-06-23
310790,3th3,True,2,66.0,Geometry Wars 3: Dimensions Evolved,628.0,['Action'],14.99,Geometry Wars™ 3: Dimensions Evolved,"Lucid Games,Aspyr (Mac &amp; Linux)",2014-11-25
360940,Psycotic,True,2,68.0,The Mean Greens - Plastic Warfare,684.0,"['Action', 'Indie']",9.99,The Mean Greens - Plastic Warfare,"Virtual Basement LLC,Code Headquarters LLC",2015-12-08
219640,suphawit,True,2,113.0,Chivalry: Medieval Warfare,403.0,"['Action', 'Indie']",24.99,Chivalry: Medieval Warfare,Torn Banner Studios,2012-10-16
730,4043RROR,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
99900,76561198063714964,True,0,,,,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Free to Play,Spiral Knights,Grey Havens,2011-06-14
220240,Dazzle_Ace,True,0,97.0,Far CryÂ® 3,5513.0,"['Action', 'Adventure']",19.99,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012-12-04
96100,76561198063000695,True,0,110.0,Defy Gravity,124.0,"['Action', 'Casual', 'Indie']",1.99,Defy Gravity Extended,Paul Fisch,2016-03-18
322330,4nti-y0u,True,2,116.0,Don't Starve Together,2232.0,"['Adventure', 'Indie', 'Simulation']",14.99,Don't Starve Together,Klei Entertainment,2016-04-21
15620,h0dAyUm,True,2,,,,['Strategy'],19.99,"Warhammer 40,000: Dawn of War II","Relic Entertainment,Feral Interactive (Mac/Linux)",2009-02-18
226700,51centcorn,False,2,299.0,Infestation: Survivor Stories Classic,32.0,,,,,
221910,76561198079298522,True,2,82.0,The Stanley Parable,379.0,"['Adventure', 'Indie']",14.99,The Stanley Parable,Galactic Cafe,2013-10-17
22380,76561198066301304,True,2,156.0,Fallout: New Vegas,4884.0,"['Action', 'RPG']",9.99,Fallout: New Vegas,Obsidian Entertainment,2010-10-19
221100,L4M1NAS,True,2,74.0,DayZ,8424.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
550,vyyyy,True,2,87.0,Left 4 Dead 2,44726.0,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
4000,1850172512752815,True,0,28.0,Garry's Mod,537.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
334230,ughineedanurl,True,0,52.0,Town of Salem,494.0,"['Indie', 'RPG', 'Strategy']",4.99,Town of Salem,BlankMediaGames,2014-12-15
256330,76561198060777210,False,2,22.0,WRC 4 FIA WORLD RALLY CHAMPIONSHIP,946.0,['Racing'],29.99,WRC 4 FIA World Rally Championship,Milestone S.r.l.,2013-10-25
570,5LuG,True,0,,,,,,,,
400,5yearoldrexrex111,True,2,122.0,Portal,656.0,['Action'],9.99,Portal,Valve,2007-10-10
91600,76561198009239788,True,2,101.0,Sanctum,639.0,"['Action', 'Casual', 'Indie', 'Strategy']",9.99,Sanctum,Coffee Stain Studios,2011-04-15
440,aamonrai132,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
730,654986416581986168165,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
105600,76561198051758183,True,2,121.0,Terraria,7428.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
730,76561198081016729,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
105600,dontbanirelia,False,0,41.0,Terraria,3140.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
4000,7Kira,True,0,87.0,Garry's Mod,3511.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
222880,uncleden,True,0,90.0,Insurgency,1949.0,"['Action', 'Indie', 'Strategy']",9.99,Insurgency,New World Interactive,2014-01-22
326480,76561198011303167,True,0,147.0,If My Heart Had Wings,2090.0,"['Adventure', 'Casual', 'Simulation']",14.99,If My Heart Had Wings,MoeNovel,2013-06-28
281200,76561198045884541,False,2,1808.0,A Boy and His Blob,14.0,['Adventure'],9.99,A Boy and His Blob,"Abstraction Games,WayForward",2016-01-19
440,crapmingo,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
47810,76561198057118231,True,2,88.0,Dragon Age: Origins - Ultimate Edition,7868.0,['RPG'],29.99,Dragon Age: Origins - Ultimate Edition,BioWare,2010-10-26
730,76561198066689974,True,0,66.0,Counter-Strike: Global Offensive,68765.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
241930,hhaz,True,2,85.0,Middle-earth: Shadow of Mordor,1961.0,"['Action', 'Adventure']",19.99,Middle-earth™: Shadow of Mordor™,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2014-09-30
440,76561198057772341,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
305070,stickmasterghost,True,2,143.0,FIST OF AWESOME,35.0,"['Action', 'Adventure', 'Indie']",3.99,FIST OF AWESOME,I Fight Bears,2014-07-03
570,r34d_4nd_w33p,True,2,,,,,,,,
730,76561198081727587,True,2,44.0,Counter-Strike: Global Offensive,23649.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
245170,JZeeba,False,0,418.0,Skullgirls,322.0,"['Action', 'Indie']",9.99,Skullgirls,Lab Zero Games,2013-08-22
440,Block14,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
304050,Ionator,False,0,55.0,Trove,1032.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,Trove,Trion Worlds,2015-07-09
304050,Ionator,False,0,55.0,Trove,1032.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,Trove,Trion Worlds,2015-07-09
317400,remmbo,True,0,93.0,Portal Stories: Mel,647.0,"['Action', 'Adventure', 'Free to Play']",Free,Portal Stories: Mel,Prism Game Studios Ltd.,2015-06-25
224260,Lolicon_Banzai,True,0,94.0,No More Room in Hell,4135.0,"['Action', 'Free to Play', 'Indie']",Free,No More Room in Hell,No More Room in Hell Team,2011-10-31
8870,KyoukoNaegi,True,2,205.0,BioShock Infinite,2506.0,['Action'],29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013-03-25
298110,76561197987617385,True,2,171.0,Far Cry 4,1048.0,"['Action', 'Adventure']",29.99,Far Cry® 4,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",2014-11-18
304050,76561198065448240,False,0,,,,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,Trove,Trion Worlds,2015-07-09
20920,76561198084679366,True,0,125.0,The Witcher 2: Assassins of Kings Enhanced Edition,199.0,['RPG'],19.99,The Witcher 2: Assassins of Kings Enhanced Edition,CD PROJEKT RED,2011-05-17
105600,76561198080291959,True,2,71.0,Terraria,17884.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
440,76561198080382782,False,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
268500,76561198061695892,True,2,73.0,XCOM 2,4913.0,['Strategy'],59.99,XCOM® 2,"Firaxis,Feral Interactive (Mac),Feral Interactive (Linux)",2016-02-04
230410,Scorpionking255,True,2,,,,"['Action', 'Free to Play']",Free to Play,Warframe,Digital Extremes,2013-03-25
1250,76561198035146378,True,2,186.0,Killing Floor,2632.0,['Action'],19.99,Killing Floor,Tripwire Interactive,2009-05-14
242680,xxevildoctorxx,True,2,46.0,Nuclear Throne,1210.0,"['Action', 'Indie', 'RPG']",11.99,Nuclear Throne,Vlambeer,2015-12-05
391570,76561198061435005,True,0,,,,"['Indie', 'RPG']",9.99,UNDERTALE Soundtrack,tobyfox,2015-09-15
440,76561198271751334,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
208090,76561198044297571,True,2,18.0,Loadout,486.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
10,76561198001699914,True,0,,,,['Action'],9.99,Counter-Strike,Valve,2000-11-01
440,76561198096433372,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
730,76561198184605614,True,2,9.0,Counter-Strike: Global Offensive,77624.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
218620,InSAnE7331,True,2,50.0,PAYDAY 2,1670.0,,,,,
300760,KentuckyFriedSpy,True,2,,,,"['Action', 'Indie', 'Strategy', 'Early Access']",7.99,Epsilon,Serellan LLC,2015-10-01
253710,76561198020829624,True,2,85.0,theHunter,1156.0,"['Action', 'Adventure', 'Free to Play', 'Simulation', 'Sports']",Free to Play,theHunter Classic,"Expansive Worlds,Avalanche Studios",2014-06-03
48000,K33mstar,True,2,238.0,LIMBO,105.0,"['Adventure', 'Indie']",9.99,LIMBO,Playdead,2011-08-02
232090,76561198120526129,True,2,144.0,Killing Floor 2,944.0,['Action'],29.99,Killing Floor 2,Tripwire Interactive,2016-11-18
4000,portal00,True,2,106.0,Garry's Mod,43494.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
107410,76561198216102928,True,2,26.0,Arma 3,8459.0,"['Action', 'Simulation', 'Strategy']",39.99,Arma 3,Bohemia Interactive,2013-09-12
440,76561198081575756,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
238320,Koreanpony,True,0,87.0,Outlast,97.0,"['Action', 'Adventure', 'Indie']",19.99,Outlast,Red Barrels,2013-09-04
105600,Ci3lPhant0mhive,True,2,121.0,Terraria,4395.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
730,cjbustuup,True,2,27.0,Counter-Strike: Global Offensive,73261.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
252490,76561198118542277,True,2,69.0,Rust,45675.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
19680,76561198089434180,True,0,18.0,Alice: Madness Returns,3367.0,,,,,
440,coopbeck,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
219640,76561198149931569,False,2,28.0,Chivalry: Medieval Warfare,17307.0,"['Action', 'Indie']",24.99,Chivalry: Medieval Warfare,Torn Banner Studios,2012-10-16
218620,76561198102196927,False,0,40.0,PAYDAY 2,26739.0,,,,,
39000,ACaesarSalad,True,2,241.0,Moonbase Alpha,1227.0,,,,,
50300,rylo20340,True,2,252.0,Spec Ops: The Line,1003.0,"['Action', 'Adventure']",29.99,Spec Ops: The Line,Yager Development,2012-06-25
440,GenoCross,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
224580,sibalnoma,True,0,,,,"['Action', 'Simulation', 'Strategy']",49.99,Arma II: DayZ Mod,Bohemia Interactive,2013-02-21
406150,Darklimit20,True,2,31.0,Refunct,40.0,"['Adventure', 'Casual', 'Indie']",2.99,Refunct,Dominique Grieshofer,2015-10-16
205100,76561198072346569,True,0,75.0,Dishonored,1570.0,"['Action', 'Adventure']",9.99,Dishonored,Arkane Studios,2012-10-08
